ping_id,vehicle_id,operator_id,lat,lon,speed_kmph,recorded_at,received_at
P-0002141,V-02,5,19.155348,72.929319,22.1,2026-06-15T08:15:50+05:30,2026-06-15T08:15:56+05:30
P-0002142,V-02,5,19.154979,72.928797,23.1,2026-06-15T08:16:00+05:30,2026-06-15T08:16:04+05:30
P-0002143,V-02,5,19.1546,72.928759,22.2,2026-06-15T08:16:10+05:30,2026-06-15T08:16:11+05:30
P-0002144,V-02,5,19.15433,72.928141,23.3,2026-06-15T08:16:20+05:30,2026-06-15T08:16:24+05:30
P-0002145,V-02,5,19.153917,72.928011,18.9,2026-06-15T08:16:30+05:30,2026-06-15T08:16:34+05:30
P-0002146,V-02,5,19.153967,72.927548,19.4,2026-06-15T08:16:40+05:30,2026-06-15T08:16:43+05:30
P-0002147,V-02,5,19.153649,72.927276,19.1,2026-06-15T08:16:50+05:30,2026-06-15T08:16:54+05:30
P-0002148,V-02,5,19.153235,72.927042,17.3,2026-06-15T08:17:00+05:30,2026-06-15T08:17:03+05:30
P-0002149,V-02,5,19.152974,72.927066,22.4,2026-06-15T08:17:10+05:30,2026-06-15T08:17:11+05:30
P-0002150,V-02,5,19.152812,72.92647,16.9,2026-06-15T08:17:20+05:30,2026-06-15T08:17:24+05:30
P-0002151,V-02,5,19.152594,72.926399,24.7,2026-06-15T08:17:30+05:30,2026-06-15T08:17:36+05:30
P-0002152,V-02,5,19.151981,72.926482,19.3,2026-06-15T08:17:40+05:30,2026-06-15T08:17:45+05:30
P-0002153,V-02,5,19.151763,72.925966,21.1,2026-06-15T08:17:50+05:30,2026-06-15T08:17:51+05:30
P-0002154,V-02,5,19.151658,72.926032,26.2,2026-06-15T08:18:00+05:30,2026-06-15T08:18:06+05:30
P-0002155,V-02,5,19.151001,72.925613,17.1,2026-06-15T08:18:10+05:30,2026-06-15T08:18:16+05:30
P-0002156,V-02,5,19.150956,72.925567,17.1,2026-06-15T08:18:20+05:30,2026-06-15T08:18:21+05:30
P-0002157,V-02,5,19.150454,72.925122,21.6,2026-06-15T08:18:30+05:30,2026-06-15T08:18:36+05:30
P-0002158,V-02,5,19.150065,72.925409,19.8,2026-06-15T08:18:40+05:30,2026-06-15T08:18:43+05:30
P-0002159,V-02,5,19.14972,72.924856,23.0,2026-06-15T08:18:50+05:30,2026-06-15T08:18:54+05:30
P-0002160,V-02,5,19.149809,72.924791,17.5,2026-06-15T08:19:00+05:30,2026-06-15T08:19:06+05:30
P-0002161,V-02,5,19.149294,72.924781,23.3,2026-06-15T08:19:10+05:30,2026-06-15T08:19:14+05:30
P-0002162,V-02,5,19.148708,72.924363,23.1,2026-06-15T08:19:20+05:30,2026-06-15T08:19:21+05:30
P-0002163,V-02,5,19.148851,72.924108,21.7,2026-06-15T08:19:30+05:30,2026-06-15T08:19:31+05:30
P-0002164,V-02,5,19.148467,72.923995,15.6,2026-06-15T08:19:40+05:30,2026-06-15T08:19:46+05:30
P-0002165,V-02,5,19.147866,72.923714,23.1,2026-06-15T08:19:50+05:30,2026-06-15T08:19:51+05:30
P-0002166,V-02,5,19.147827,72.923607,23.9,2026-06-15T08:20:00+05:30,2026-06-15T08:20:05+05:30
P-0002167,V-02,5,19.147215,72.923676,24.3,2026-06-15T08:20:10+05:30,2026-06-15T08:20:14+05:30
P-0002168,V-02,5,19.147094,72.923152,19.8,2026-06-15T08:20:20+05:30,2026-06-15T08:20:24+05:30
P-0002169,V-02,5,19.146861,72.923132,18.5,2026-06-15T08:20:30+05:30,2026-06-15T08:20:31+05:30
P-0002170,V-02,5,19.146136,72.922989,18.6,2026-06-15T08:20:40+05:30,2026-06-15T08:20:42+05:30
P-0002171,V-02,5,19.145953,72.922906,26.4,2026-06-15T08:20:50+05:30,2026-06-15T08:20:55+05:30
P-0002172,V-02,5,19.145503,72.92258,27.7,2026-06-15T08:21:00+05:30,2026-06-15T08:21:04+05:30
P-0002173,V-02,5,19.145349,72.922471,23.3,2026-06-15T08:21:10+05:30,2026-06-15T08:21:13+05:30
P-0002174,V-02,5,19.145157,72.922074,16.9,2026-06-15T08:21:20+05:30,2026-06-15T08:21:25+05:30
P-0002175,V-02,5,19.144741,72.92193,24.8,2026-06-15T08:21:30+05:30,2026-06-15T08:21:31+05:30
P-0002176,V-02,5,19.144514,72.921965,17.4,2026-06-15T08:21:40+05:30,2026-06-15T08:21:44+05:30
P-0002177,V-02,5,19.144219,72.921768,20.0,2026-06-15T08:21:50+05:30,2026-06-15T08:21:55+05:30
P-0002178,V-02,5,19.143875,72.921326,16.8,2026-06-15T08:22:00+05:30,2026-06-15T08:22:03+05:30
P-0002179,V-02,5,19.143178,72.921169,22.8,2026-06-15T08:22:10+05:30,2026-06-15T08:22:13+05:30
P-0002180,V-02,5,19.143239,72.921272,16.8,2026-06-15T08:22:20+05:30,2026-06-15T08:22:25+05:30
P-0002181,V-02,5,19.142525,72.92075,22.6,2026-06-15T08:22:30+05:30,2026-06-15T08:22:34+05:30
P-0002182,V-02,5,19.142223,72.920981,18.6,2026-06-15T08:22:40+05:30,2026-06-15T08:22:44+05:30
P-0002183,V-02,5,19.142187,72.920481,24.7,2026-06-15T08:22:50+05:30,2026-06-15T08:22:53+05:30
P-0002184,V-02,5,19.141648,72.92056,28.4,2026-06-15T08:23:00+05:30,2026-06-15T08:23:06+05:30
P-0002185,V-02,5,19.141638,72.920287,22.8,2026-06-15T08:23:10+05:30,2026-06-15T08:23:11+05:30
P-0002186,V-02,5,19.141127,72.919913,17.6,2026-06-15T08:23:20+05:30,2026-06-15T08:23:22+05:30
P-0002187,V-02,5,19.140692,72.920108,24.2,2026-06-15T08:23:30+05:30,2026-06-15T08:23:36+05:30
P-0002188,V-02,5,19.140393,72.919609,18.6,2026-06-15T08:23:40+05:30,2026-06-15T08:23:46+05:30
P-0002189,V-02,5,19.140063,72.919669,20.7,2026-06-15T08:23:50+05:30,2026-06-15T08:23:56+05:30
P-0002190,V-02,5,19.139638,72.919308,19.6,2026-06-15T08:24:00+05:30,2026-06-15T08:24:04+05:30
P-0002191,V-02,5,19.139237,72.918895,20.2,2026-06-15T08:24:10+05:30,2026-06-15T08:24:11+05:30
P-0002192,V-02,5,19.139159,72.918827,21.0,2026-06-15T08:24:20+05:30,2026-06-15T08:24:21+05:30
P-0002193,V-02,5,19.138808,72.919014,28.9,2026-06-15T08:24:30+05:30,2026-06-15T08:24:33+05:30
P-0002194,V-02,5,19.138569,72.918648,28.0,2026-06-15T08:24:40+05:30,2026-06-15T08:24:44+05:30
P-0002195,V-02,5,19.138013,72.918455,24.1,2026-06-15T08:24:50+05:30,2026-06-15T08:24:55+05:30
P-0002196,V-02,5,19.137703,72.918229,21.0,2026-06-15T08:25:00+05:30,2026-06-15T08:25:05+05:30
P-0002197,V-02,5,19.137464,72.918211,25.6,2026-06-15T08:25:10+05:30,2026-06-15T08:25:11+05:30
P-0002198,V-02,5,19.137351,72.917535,24.0,2026-06-15T08:25:20+05:30,2026-06-15T08:25:26+05:30
P-0002199,V-02,5,19.137085,72.917495,18.8,2026-06-15T08:25:30+05:30,2026-06-15T08:25:32+05:30
P-0002200,V-02,5,19.136734,72.917185,23.8,2026-06-15T08:25:40+05:30,2026-06-15T08:25:42+05:30
P-0002201,V-02,5,19.136242,72.916888,26.5,2026-06-15T08:25:50+05:30,2026-06-15T08:25:52+05:30
P-0002202,V-02,5,19.135999,72.916716,25.5,2026-06-15T08:26:00+05:30,2026-06-15T08:26:05+05:30
P-0002203,V-02,5,19.135505,72.916882,24.8,2026-06-15T08:26:10+05:30,2026-06-15T08:26:11+05:30
P-0002204,V-02,5,19.135468,72.916332,31.1,2026-06-15T08:26:20+05:30,2026-06-15T08:26:25+05:30
P-0002205,V-02,5,19.135258,72.916322,27.5,2026-06-15T08:26:30+05:30,2026-06-15T08:26:36+05:30
P-0002206,V-02,5,19.134892,72.915881,23.8,2026-06-15T08:26:40+05:30,2026-06-15T08:26:44+05:30
P-0002207,V-02,5,19.134521,72.91581,25.6,2026-06-15T08:26:50+05:30,2026-06-15T08:26:54+05:30
P-0002208,V-02,5,19.134114,72.915489,29.2,2026-06-15T08:27:00+05:30,2026-06-15T08:27:05+05:30
P-0002209,V-02,5,19.133788,72.915247,23.7,2026-06-15T08:27:10+05:30,2026-06-15T08:27:11+05:30
P-0002210,V-02,5,19.133829,72.914924,23.0,2026-06-15T08:27:20+05:30,2026-06-15T08:27:24+05:30
P-0002211,V-02,5,19.133297,72.914724,31.3,2026-06-15T08:27:30+05:30,2026-06-15T08:27:32+05:30
P-0002212,V-02,5,19.132795,72.914827,26.5,2026-06-15T08:27:40+05:30,2026-06-15T08:27:45+05:30
P-0002213,V-02,5,19.13269,72.914396,25.7,2026-06-15T08:27:50+05:30,2026-06-15T08:27:55+05:30
P-0002214,V-02,5,19.132472,72.914054,24.3,2026-06-15T08:28:00+05:30,2026-06-15T08:28:06+05:30
P-0002215,V-02,5,19.132313,72.913787,23.5,2026-06-15T08:28:10+05:30,2026-06-15T08:28:16+05:30
P-0002216,V-02,5,19.131699,72.913852,26.6,2026-06-15T08:28:20+05:30,2026-06-15T08:28:22+05:30
P-0002217,V-02,5,19.131589,72.913456,21.7,2026-06-15T08:28:30+05:30,2026-06-15T08:28:32+05:30
P-0002218,V-02,5,19.131445,72.913188,25.6,2026-06-15T08:28:40+05:30,2026-06-15T08:28:45+05:30
P-0002219,V-02,5,19.131032,72.913139,24.2,2026-06-15T08:28:50+05:30,2026-06-15T08:28:56+05:30
P-0002220,V-02,5,19.130556,72.913144,22.5,2026-06-15T08:29:00+05:30,2026-06-15T08:29:05+05:30
P-0002221,V-02,5,19.130179,72.91272,24.4,2026-06-15T08:29:10+05:30,2026-06-15T08:29:12+05:30
P-0002222,V-02,5,19.129975,72.912532,32.1,2026-06-15T08:29:20+05:30,2026-06-15T08:29:23+05:30
P-0002223,V-02,5,19.129779,72.912198,29.2,2026-06-15T08:29:30+05:30,2026-06-15T08:29:35+05:30
P-0002224,V-02,5,19.129138,72.912009,25.4,2026-06-15T08:29:40+05:30,2026-06-15T08:29:46+05:30
P-0002225,V-02,5,19.129255,72.912024,30.8,2026-06-15T08:29:50+05:30,2026-06-15T08:29:53+05:30
P-0002226,V-02,5,19.128712,72.911575,31.4,2026-06-15T08:30:00+05:30,2026-06-15T08:30:02+05:30
P-0002227,V-02,5,19.128461,72.911525,27.1,2026-06-15T08:30:10+05:30,2026-06-15T08:30:16+05:30
P-0002228,V-02,5,19.128027,72.911213,31.7,2026-06-15T08:30:20+05:30,2026-06-15T08:30:22+05:30
P-0002229,V-02,5,19.127878,72.911041,30.9,2026-06-15T08:30:30+05:30,2026-06-15T08:30:33+05:30
P-0002230,V-02,5,19.127763,72.910645,23.6,2026-06-15T08:30:40+05:30,2026-06-15T08:30:41+05:30
P-0002231,V-02,5,19.12742,72.910731,32.3,2026-06-15T08:30:50+05:30,2026-06-15T08:30:51+05:30
P-0002232,V-02,5,19.126966,72.910085,23.2,2026-06-15T08:31:00+05:30,2026-06-15T08:31:04+05:30
P-0002233,V-02,5,19.126571,72.910153,26.6,2026-06-15T08:31:10+05:30,2026-06-15T08:31:13+05:30
P-0002234,V-02,5,19.126447,72.909819,25.8,2026-06-15T08:31:20+05:30,2026-06-15T08:31:24+05:30
P-0002235,V-02,5,19.125929,72.909696,29.0,2026-06-15T08:31:30+05:30,2026-06-15T08:31:31+05:30
P-0002236,V-02,5,19.125629,72.909363,30.3,2026-06-15T08:31:40+05:30,2026-06-15T08:31:42+05:30
P-0002237,V-02,5,19.125423,72.909226,34.9,2026-06-15T08:31:50+05:30,2026-06-15T08:31:53+05:30
P-0002238,V-02,5,19.125309,72.908809,32.3,2026-06-15T08:32:00+05:30,2026-06-15T08:32:01+05:30
P-0002239,V-02,5,19.124769,72.908586,35.6,2026-06-15T08:32:10+05:30,2026-06-15T08:32:12+05:30
P-0002240,V-02,5,19.124723,72.908445,29.2,2026-06-15T08:32:20+05:30,2026-06-15T08:32:23+05:30
P-0002241,V-02,5,19.124355,72.908218,34.4,2026-06-15T08:32:30+05:30,2026-06-15T08:32:31+05:30
P-0002242,V-02,5,19.123706,72.907916,27.6,2026-06-15T08:32:40+05:30,2026-06-15T08:32:45+05:30
P-0002243,V-02,5,19.123416,72.907927,33.9,2026-06-15T08:32:50+05:30,2026-06-15T08:32:53+05:30
P-0002244,V-02,5,19.123482,72.907518,26.5,2026-06-15T08:33:00+05:30,2026-06-15T08:33:01+05:30
P-0002245,V-02,5,19.123241,72.907596,28.7,2026-06-15T08:33:10+05:30,2026-06-15T08:33:15+05:30
P-0002246,V-02,5,19.122805,72.9073,25.4,2026-06-15T08:33:20+05:30,2026-06-15T08:33:22+05:30
P-0002247,V-02,5,19.122329,72.907054,30.2,2026-06-15T08:33:30+05:30,2026-06-15T08:33:35+05:30
P-0002248,V-02,5,19.122013,72.906719,32.3,2026-06-15T08:33:40+05:30,2026-06-15T08:33:45+05:30
P-0002249,V-02,5,19.121901,72.90643,27.2,2026-06-15T08:33:50+05:30,2026-06-15T08:33:54+05:30
P-0002250,V-02,5,19.121382,72.906257,36.7,2026-06-15T08:34:00+05:30,2026-06-15T08:34:06+05:30
P-0002251,V-02,5,19.121294,72.906139,34.7,2026-06-15T08:34:10+05:30,2026-06-15T08:34:16+05:30
P-0002252,V-02,5,19.120929,72.90564,26.7,2026-06-15T08:34:20+05:30,2026-06-15T08:34:26+05:30
P-0002253,V-02,5,19.120498,72.905529,28.2,2026-06-15T08:34:30+05:30,2026-06-15T08:34:35+05:30
P-0002254,V-02,5,19.120424,72.905509,28.4,2026-06-15T08:34:40+05:30,2026-06-15T08:34:41+05:30
P-0002255,V-02,5,19.119948,72.9051,26.8,2026-06-15T08:34:50+05:30,2026-06-15T08:34:51+05:30
P-0002256,V-02,5,19.119779,72.904914,37.6,2026-06-15T08:35:00+05:30,2026-06-15T08:35:05+05:30
P-0002257,V-02,5,19.172628,72.944876,1.3,2026-06-15T07:50:00+05:30,2026-06-15T07:50:06+05:30
P-0002258,V-02,5,19.172594,72.944986,3.0,2026-06-15T07:50:02+05:30,2026-06-15T07:50:08+05:30
P-0002259,V-02,5,19.172653,72.944909,1.4,2026-06-15T07:50:04+05:30,2026-06-15T07:50:07+05:30
P-0002260,V-02,5,19.172721,72.945067,0.8,2026-06-15T07:50:06+05:30,2026-06-15T07:50:10+05:30
P-0002261,V-02,5,19.172793,72.94517,1.4,2026-06-15T07:50:08+05:30,2026-06-15T07:50:09+05:30
P-0002262,V-02,5,19.172696,72.944902,1.9,2026-06-15T07:50:10+05:30,2026-06-15T07:50:16+05:30
P-0002263,V-02,5,19.172662,72.945191,2.8,2026-06-15T07:50:12+05:30,2026-06-15T07:50:16+05:30
P-0002264,V-02,5,19.172657,72.945027,2.1,2026-06-15T07:50:14+05:30,2026-06-15T07:50:17+05:30
P-0002265,V-02,5,19.172748,72.945217,2.7,2026-06-15T07:50:16+05:30,2026-06-15T07:50:18+05:30
P-0002266,V-02,5,19.172785,72.945173,1.1,2026-06-15T07:50:18+05:30,2026-06-15T07:50:20+05:30
P-0002267,V-02,5,19.17284,72.945019,0.6,2026-06-15T07:50:20+05:30,2026-06-15T07:50:25+05:30
P-0002268,V-02,5,19.172582,72.945061,0.8,2026-06-15T07:50:22+05:30,2026-06-15T07:50:23+05:30
P-0002269,V-02,5,19.172616,72.94494,0.1,2026-06-15T07:50:24+05:30,2026-06-15T07:50:30+05:30
P-0002270,V-02,5,19.172594,72.945211,1.0,2026-06-15T07:50:26+05:30,2026-06-15T07:50:30+05:30
P-0002271,V-02,5,19.172831,72.944995,1.7,2026-06-15T07:50:28+05:30,2026-06-15T07:50:34+05:30
P-0002272,V-02,5,19.172761,72.945215,2.3,2026-06-15T07:50:30+05:30,2026-06-15T07:50:31+05:30
P-0002273,V-02,5,19.17259,72.944889,2.5,2026-06-15T07:50:32+05:30,2026-06-15T07:50:38+05:30
P-0002274,V-02,5,19.17265,72.945106,2.2,2026-06-15T07:50:34+05:30,2026-06-15T07:50:39+05:30
P-0002275,V-02,5,19.172696,72.945159,2.8,2026-06-15T07:50:36+05:30,2026-06-15T07:50:42+05:30
P-0002276,V-02,5,19.172606,72.944947,1.4,2026-06-15T07:50:38+05:30,2026-06-15T07:50:44+05:30
P-0002277,V-02,5,19.172635,72.945029,0.7,2026-06-15T07:50:40+05:30,2026-06-15T07:50:43+05:30
P-0002278,V-02,5,19.172524,72.944909,0.4,2026-06-15T07:50:42+05:30,2026-06-15T07:50:44+05:30
P-0002279,V-02,5,19.172856,72.945177,2.3,2026-06-15T07:50:44+05:30,2026-06-15T07:50:45+05:30
P-0002280,V-02,5,19.172754,72.945144,1.0,2026-06-15T07:50:46+05:30,2026-06-15T07:50:49+05:30
P-0002281,V-02,5,19.172782,72.945126,2.1,2026-06-15T07:50:48+05:30,2026-06-15T07:50:49+05:30
P-0002282,V-02,5,19.172507,72.94497,1.8,2026-06-15T07:50:50+05:30,2026-06-15T07:50:52+05:30
P-0002283,V-02,5,19.172835,72.945176,2.3,2026-06-15T07:50:52+05:30,2026-06-15T07:50:53+05:30
P-0002284,V-02,5,19.172526,72.945176,3.0,2026-06-15T07:50:54+05:30,2026-06-15T07:50:56+05:30
P-0002285,V-02,5,19.172841,72.945016,2.2,2026-06-15T07:50:56+05:30,2026-06-15T07:50:58+05:30
P-0002286,V-02,5,19.172619,72.945096,1.3,2026-06-15T07:50:58+05:30,2026-06-15T07:51:03+05:30
P-0002287,V-02,5,19.17268,72.944879,0.5,2026-06-15T07:51:00+05:30,2026-06-15T07:51:01+05:30
P-0002288,V-02,5,19.172533,72.944986,0.7,2026-06-15T07:51:02+05:30,2026-06-15T07:51:04+05:30
P-0002289,V-02,5,19.172569,72.94502,1.8,2026-06-15T07:51:04+05:30,2026-06-15T07:51:09+05:30
P-0002290,V-02,5,19.172801,72.945219,1.3,2026-06-15T07:51:06+05:30,2026-06-15T07:51:07+05:30
P-0002291,V-02,5,19.17275,72.945136,1.0,2026-06-15T07:51:08+05:30,2026-06-15T07:51:12+05:30
P-0002292,V-02,5,19.172646,72.945215,2.2,2026-06-15T07:51:10+05:30,2026-06-15T07:51:15+05:30
P-0002293,V-02,5,19.172682,72.944952,0.5,2026-06-15T07:51:12+05:30,2026-06-15T07:51:17+05:30
P-0002294,V-02,5,19.172682,72.944951,1.7,2026-06-15T07:51:14+05:30,2026-06-15T07:51:17+05:30
P-0002295,V-02,5,19.172721,72.945222,1.6,2026-06-15T07:51:16+05:30,2026-06-15T07:51:20+05:30
P-0002296,V-02,5,19.172789,72.94495,0.4,2026-06-15T07:51:18+05:30,2026-06-15T07:51:21+05:30
P-0002297,V-02,5,19.172804,72.944913,1.3,2026-06-15T07:51:20+05:30,2026-06-15T07:51:25+05:30
P-0002298,V-02,5,19.172597,72.945192,2.4,2026-06-15T07:51:22+05:30,2026-06-15T07:51:25+05:30
P-0002299,V-02,5,19.172863,72.9451,0.2,2026-06-15T07:51:24+05:30,2026-06-15T07:51:26+05:30
P-0002300,V-02,5,19.172831,72.945128,2.1,2026-06-15T07:51:26+05:30,2026-06-15T07:51:29+05:30
P-0002301,V-02,5,19.172768,72.945198,0.1,2026-06-15T07:51:28+05:30,2026-06-15T07:51:34+05:30
P-0002302,V-02,5,19.172845,72.945098,0.3,2026-06-15T07:51:30+05:30,2026-06-15T07:51:31+05:30
P-0002303,V-02,5,19.172642,72.945111,0.6,2026-06-15T07:51:32+05:30,2026-06-15T07:51:33+05:30
P-0002304,V-02,5,19.172791,72.944927,0.0,2026-06-15T07:51:34+05:30,2026-06-15T07:51:36+05:30
P-0002305,V-02,5,19.172584,72.944952,1.0,2026-06-15T07:51:36+05:30,2026-06-15T07:51:38+05:30
P-0002306,V-02,5,19.172636,72.945049,1.2,2026-06-15T07:51:38+05:30,2026-06-15T07:51:44+05:30
P-0002307,V-02,5,19.172798,72.945171,1.4,2026-06-15T07:51:40+05:30,2026-06-15T07:51:45+05:30
P-0002308,V-02,5,19.172505,72.945198,2.8,2026-06-15T07:51:42+05:30,2026-06-15T07:51:48+05:30
P-0002309,V-02,5,19.172534,72.944998,1.3,2026-06-15T07:51:44+05:30,2026-06-15T07:51:47+05:30
P-0002310,V-02,5,19.172828,72.945016,0.4,2026-06-15T07:51:46+05:30,2026-06-15T07:51:50+05:30
P-0002311,V-02,5,19.17254,72.944988,1.4,2026-06-15T07:51:48+05:30,2026-06-15T07:51:50+05:30
P-0002312,V-02,5,19.17261,72.94511,2.0,2026-06-15T07:51:50+05:30,2026-06-15T07:51:53+05:30
P-0002313,V-02,5,19.17279,72.945005,2.7,2026-06-15T07:51:52+05:30,2026-06-15T07:51:56+05:30
P-0002314,V-02,5,19.172513,72.944922,2.4,2026-06-15T07:51:54+05:30,2026-06-15T07:51:57+05:30
P-0002315,V-02,5,19.17255,72.944901,1.2,2026-06-15T07:51:56+05:30,2026-06-15T07:51:57+05:30
P-0002316,V-02,5,19.172563,72.944992,0.8,2026-06-15T07:51:58+05:30,2026-06-15T07:52:02+05:30
P-0002317,V-02,5,19.172701,72.944903,0.9,2026-06-15T07:52:00+05:30,2026-06-15T07:52:01+05:30
P-0002318,V-02,5,19.172786,72.945081,0.9,2026-06-15T07:52:02+05:30,2026-06-15T07:52:04+05:30
P-0002319,V-02,5,19.172834,72.944886,0.6,2026-06-15T07:52:04+05:30,2026-06-15T07:52:10+05:30
P-0002320,V-02,5,19.172843,72.944878,0.8,2026-06-15T07:52:06+05:30,2026-06-15T07:52:07+05:30
P-0002321,V-02,5,19.172631,72.945041,0.3,2026-06-15T07:52:08+05:30,2026-06-15T07:52:10+05:30
P-0002322,V-02,5,19.172752,72.945201,2.8,2026-06-15T07:52:10+05:30,2026-06-15T07:52:15+05:30
P-0002323,V-02,5,19.172802,72.945097,0.0,2026-06-15T07:52:12+05:30,2026-06-15T07:52:13+05:30
P-0002324,V-02,5,19.172589,72.944989,1.0,2026-06-15T07:52:14+05:30,2026-06-15T07:52:19+05:30
P-0002325,V-02,5,19.172664,72.945087,2.1,2026-06-15T07:52:16+05:30,2026-06-15T07:52:22+05:30
P-0002326,V-02,5,19.172812,72.945049,1.4,2026-06-15T07:52:18+05:30,2026-06-15T07:52:19+05:30
P-0002327,V-02,5,19.172695,72.94506,2.2,2026-06-15T07:52:20+05:30,2026-06-15T07:52:24+05:30
P-0002328,V-02,5,19.172716,72.944876,2.4,2026-06-15T07:52:22+05:30,2026-06-15T07:52:27+05:30
P-0002329,V-02,5,19.172742,72.944923,2.2,2026-06-15T07:52:24+05:30,2026-06-15T07:52:30+05:30
P-0002330,V-02,5,19.172527,72.945224,2.7,2026-06-15T07:52:26+05:30,2026-06-15T07:52:27+05:30
P-0002331,V-02,5,19.172854,72.945195,2.0,2026-06-15T07:52:28+05:30,2026-06-15T07:52:34+05:30
P-0002332,V-02,5,19.172702,72.944872,1.6,2026-06-15T07:52:30+05:30,2026-06-15T07:52:35+05:30
P-0002333,V-02,5,19.172552,72.94495,2.0,2026-06-15T07:52:32+05:30,2026-06-15T07:52:37+05:30
P-0002334,V-02,5,19.172671,72.944922,0.6,2026-06-15T07:52:34+05:30,2026-06-15T07:52:40+05:30
P-0002335,V-02,5,19.172775,72.944959,2.6,2026-06-15T07:52:36+05:30,2026-06-15T07:52:38+05:30
P-0002336,V-02,5,19.172645,72.945017,1.5,2026-06-15T07:52:38+05:30,2026-06-15T07:52:44+05:30
P-0002337,V-02,5,19.172721,72.945181,0.5,2026-06-15T07:52:40+05:30,2026-06-15T07:52:45+05:30
P-0002338,V-02,5,19.172565,72.945013,1.8,2026-06-15T07:52:42+05:30,2026-06-15T07:52:47+05:30
P-0002339,V-02,5,19.172747,72.945145,1.9,2026-06-15T07:52:44+05:30,2026-06-15T07:52:47+05:30
P-0002340,V-02,5,19.172545,72.945119,1.0,2026-06-15T07:52:46+05:30,2026-06-15T07:52:49+05:30
P-0002341,V-02,5,19.172715,72.944908,0.5,2026-06-15T07:52:48+05:30,2026-06-15T07:52:51+05:30
P-0002342,V-02,5,19.17281,72.945178,2.6,2026-06-15T07:52:50+05:30,2026-06-15T07:52:54+05:30
P-0002343,V-02,5,19.172511,72.945176,1.4,2026-06-15T07:52:52+05:30,2026-06-15T07:52:56+05:30
P-0002344,V-02,5,19.172575,72.944931,0.4,2026-06-15T07:52:54+05:30,2026-06-15T07:52:56+05:30
P-0002345,V-02,5,19.172737,72.9451,1.2,2026-06-15T07:52:56+05:30,2026-06-15T07:52:59+05:30
P-0002346,V-02,5,19.172821,72.944876,1.5,2026-06-15T07:52:58+05:30,2026-06-15T07:53:02+05:30
P-0002347,V-02,5,19.172716,72.945061,1.4,2026-06-15T07:53:00+05:30,2026-06-15T07:53:02+05:30
P-0002348,V-02,5,19.172802,72.945201,2.9,2026-06-15T07:53:02+05:30,2026-06-15T07:53:08+05:30
P-0002349,V-02,5,19.17255,72.945129,2.4,2026-06-15T07:53:04+05:30,2026-06-15T07:53:05+05:30
P-0002350,V-02,5,19.172546,72.945071,1.3,2026-06-15T07:53:06+05:30,2026-06-15T07:53:10+05:30
P-0002351,V-02,5,19.172782,72.945048,1.9,2026-06-15T07:53:08+05:30,2026-06-15T07:53:12+05:30
P-0002352,V-02,5,19.172787,72.945158,2.5,2026-06-15T07:53:10+05:30,2026-06-15T07:53:16+05:30
P-0002353,V-02,5,19.172688,72.945065,0.2,2026-06-15T07:53:12+05:30,2026-06-15T07:53:16+05:30
P-0002354,V-02,5,19.17256,72.945225,0.4,2026-06-15T07:53:14+05:30,2026-06-15T07:53:15+05:30
P-0002355,V-02,5,19.172792,72.94517,2.5,2026-06-15T07:53:16+05:30,2026-06-15T07:53:20+05:30
P-0002356,V-02,5,19.172523,72.945201,0.7,2026-06-15T07:53:18+05:30,2026-06-15T07:53:22+05:30
P-0002357,V-02,5,19.172861,72.945123,1.8,2026-06-15T07:53:20+05:30,2026-06-15T07:53:21+05:30
P-0002358,V-02,5,19.172644,72.945104,0.3,2026-06-15T07:53:22+05:30,2026-06-15T07:53:27+05:30
P-0002359,V-02,5,19.172585,72.945119,0.9,2026-06-15T07:53:24+05:30,2026-06-15T07:53:30+05:30
P-0002360,V-02,5,19.172574,72.944889,1.8,2026-06-15T07:53:26+05:30,2026-06-15T07:53:28+05:30
P-0002361,V-02,5,19.172693,72.945004,2.9,2026-06-15T07:53:28+05:30,2026-06-15T07:53:33+05:30
P-0002362,V-02,5,19.17276,72.945001,0.6,2026-06-15T07:53:30+05:30,2026-06-15T07:53:36+05:30
P-0002363,V-02,5,19.172663,72.945041,1.9,2026-06-15T07:53:32+05:30,2026-06-15T07:53:34+05:30
P-0002364,V-02,5,19.172804,72.945141,0.8,2026-06-15T07:53:34+05:30,2026-06-15T07:53:39+05:30
P-0002365,V-02,5,19.172625,72.944915,0.6,2026-06-15T07:53:36+05:30,2026-06-15T07:53:42+05:30
P-0002366,V-02,5,19.172665,72.945047,1.8,2026-06-15T07:53:38+05:30,2026-06-15T07:53:39+05:30
P-0002367,V-02,5,19.172676,72.945035,1.9,2026-06-15T07:53:40+05:30,2026-06-15T07:53:41+05:30
P-0002368,V-02,5,19.172684,72.944963,2.4,2026-06-15T07:53:42+05:30,2026-06-15T07:53:44+05:30
P-0002369,V-02,5,19.172691,72.945132,2.6,2026-06-15T07:53:44+05:30,2026-06-15T07:53:45+05:30
P-0002370,V-02,5,19.17281,72.945196,2.7,2026-06-15T07:53:46+05:30,2026-06-15T07:53:50+05:30
P-0002371,V-02,5,19.172793,72.945217,0.4,2026-06-15T07:53:48+05:30,2026-06-15T07:53:50+05:30
P-0002372,V-02,5,19.172758,72.944941,0.3,2026-06-15T07:53:50+05:30,2026-06-15T07:53:56+05:30
